Fecha_experimento,Clave_experimento,Archivo_CSV_ejemplos,CP,Tiempo_entrenamiento,N_entrenamiento,N_pruebas,EPOCHS,N_neuronas_entrada,N_capas_ocultas,N_neuronas_ocultas,N_neuronas_salida,Promedio_costo_total,Error_promedio_costo_total,Promedio_costo_m2,Error_promedio_costo_m2,Error_min_costo_total,Error_max_costo_total,Error_varianza_costo_total,Error_desviacion_std_costo_total,Error_min_costo_m2,Error_max_costo_m2,Error_varianza_costo_m2,Error_desviacion_std_costo_m2
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold1_L1_H48,from_,-03103-03100-03104-03200-03230-03240,113.2426278591156,367,40,500,35,1,48,2,3209204.8929700274,1038703.2145632842,29873.167002724793,5762.8330322637185,140.6518637756817,5848243.7647760306,830335601699.93286,911227.5246610655,77.735348650676315,22298.324651349321,13034432.337287646,3610.3230239533477
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold2_L1_H48,from_,-03103-03100-03104-03200-03230-03240,108.83196997642517,367,40,500,35,1,48,2,3229344.5839237054,889673.75283322867,29930.309673024523,4852.4428489964712,3466.1319002811797,5707959.9704089276,693527996878.12195,832783.2832604903,6.525641175761848,15645.20480240468,12850207.972917918,3584.7186741664846
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold3_L1_H48,from_,-03103-03100-03104-03200-03230-03240,103.27880501747131,367,40,500,35,1,48,2,3227347.2644141689,863378.78341724956,30056.097547683927,4865.8655038734505,867.37431143922731,4402127.2343114391,598216103646.54016,773444.3119233215,11.540627711146954,18540.862306797681,13506023.506641239,3675.0542181906976
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold4_L1_H48,from_,-03103-03100-03104-03200-03230-03240,112.87571811676025,367,40,500,35,1,48,2,3205806.7896730243,958040.35239234578,30035.045803814715,4878.1793395375607,1021.7872338541783,4553884.894345494,621717131548.98328,788490.4130989693,4.9077714781778923,18436.957771478174,13128702.345869582,3623.3551227929042
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold5_L1_H48,from_,-03103-03100-03104-03200-03230-03240,102.159677028656,367,40,500,35,1,48,2,3253010.951362398,874289.48794882011,30023.85741144414,4987.3637359418044,3928.7360150050372,5475387.3864935869,645283011977.0155,803295.0964477597,9.497423082437308,18959.64097938731,10777505.192703649,3282.9110851047503
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold6_L1_H48,from_,-03103-03100-03104-03200-03230-03240,101.37560105323792,367,40,500,35,1,48,2,3230685.6541416892,841654.96071710333,30187.372261580378,5307.8296175431542,2950.820906621404,5508935.2330266135,579142684649.06995,761014.2473364542,5.1367438342604146,21350.313256165737,11327169.32716107,3365.586030271856
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold7_L1_H48,from_,-03103-03100-03104-03200-03230-03240,103.4731171131134,367,40,500,35,1,48,2,3227569.3897547685,863301.96205168299,30123.590163487737,5511.5344001367794,1218.2973925168626,5507190.312607483,593837116943.29944,770608.2772351329,12.689186860610789,17212.689186860611,20612656.079292029,4540.116306802286
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold8_L1_H48,from_,-03103-03100-03104-03200-03230-03240,105.46517705917358,367,40,500,35,1,48,2,3224711.1542234328,1072133.8879279615,30052.629727520434,4959.2257329249678,10098.156113020144,4724770.7756341305,652507895890.76831,807779.6084890781,7.7739288629236398,17029.406071137077,14477067.63052113,3804.874193783696
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold9_L1_H48,from_,-03103-03100-03104-03200-03230-03240,102.93354606628418,367,40,500,35,1,48,2,3234248.9532697545,870613.35209529474,29868.565585831064,5486.6803546314204,3242.3866025325842,5661658.7966025323,621936167048.27283,788629.2963416163,5.0646844028742635,21901.484684402873,11664110.848778959,3415.2761013978006
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold0_L1_H49,from_,-03103-03100-03104-03200-03230-03240,97.47825407981873,367,40,500,35,1,49,2,3216795.267356948,907334.58991811029,29902.744959128067,4900.686977895326,4261.3294645911083,5271671.1540608853,607118841687.47754,779178.3118692907,11.505778330436442,18380.714221669561,12903139.010753751,3592.093959065346
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold1_L1_H49,from_,-03103-03100-03104-03200-03230-03240,106.10268902778625,367,40,500,35,1,49,2,3209204.8929700274,879955.99406092986,29873.167002724793,4933.7883190016682,1703.913611356169,5103619.546381562,615455254557.1001,784509.56307562,14.620399281677237,19782.656452573869,12023217.592884023,3467.451166618504
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold2_L1_H49,from_,-03103-03100-03104-03200-03230-03240,98.69454407691956,367,40,500,35,1,49,2,3229344.5839237054,875233.45778946136,29930.309673024523,4937.9821057092413,516.75423219427466,5402049.7542321943,651514421467.151,807164.4327317396,3.21553124118509,14922.615531241185,11648293.741763478,3412.9596747930495
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold3_L1_H49,from_,-03103-03100-03104-03200-03230-03240,97.10721111297607,367,40,500,35,1,49,2,3227347.2644141689,885177.55753696465,30056.097547683927,4913.7437111769877,14310.228971295524,3949124.9710287047,575418750563.3678,758563.6100969831,140.98313558502559,18488.763135585021,12278450.741632061,3504.0620345011102
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold4_L1_H49,from_,-03103-03100-03104-03200-03230-03240,105.05850791931152,367,40,500,35,1,49,2,3205806.7896730243,973977.26462812314,30035.045803814715,4880.5414451707511,1101.5487614106387,4921713.6351691457,632393110876.6593,795231.4825738851,55.851036871463293,18598.417670071256,12149859.069268432,3485.6647958844856
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold5_L1_H49,from_,-03103-03100-03104-03200-03230-03240,103.12755584716797,367,40,500,35,1,49,2,3253010.951362398,932726.56021899567,30023.85741144414,4877.7288182197635,372.71017084969208,4126188.5928406892,536206701389.70007,732261.3613933894,22.841071446895512,16358.725263093496,14965182.683830641,3868.4858386493597
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold6_L1_H49,from_,-03103-03100-03104-03200-03230-03240,97.54681777954102,367,40,500,35,1,49,2,3230685.6541416892,840630.36394425959,30187.372261580378,4982.8299160628667,5918.0174012701027,5358793.9825987294,594384958455.24146,770963.655729141,4.2761422804032918,20201.52576982617,11238638.557290744,3352.4078745419306
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold7_L1_H49,from_,-03103-03100-03104-03200-03230-03240,101.18876314163208,367,40,500,35,1,49,2,3227569.3897547685,826187.52035912906,30123.590163487737,4946.5918187831139,4910.6061332821846,5523964.393636575,568000478833.42773,753658.0649295991,35.971365412602609,19752.0813654126,12279851.72153745,3504.2619367760526
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold8_L1_H49,from_,-03103-03100-03104-03200-03230-03240,99.96274018287659,367,40,500,35,1,49,2,3224711.1542234328,926277.28556844371,30052.629727520434,4935.6667813188214,442.90482666762546,5928842.9616044834,708109108558.87061,841492.1916208555,1.508559305460949,18743.569734217352,12600631.505582487,3549.7368220168782
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold9_L1_H49,from_,-03103-03100-03104-03200-03230-03240,103.7683458328247,367,40,500,35,1,49,2,3234248.9532697545,976951.55545815558,29868.565585831064,5121.9949267834245,972.02304565394297,4945214.837287318,634442775184.90869,796519.161844151,11.16432587592135,17095.875674124072,16343827.232595064,4042.7499591979545
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold0_L1_H50,from_,-03103-03100-03104-03200-03230-03240,101.06672382354736,367,40,500,35,1,50,2,3216795.267356948,883492.11422628036,29902.744959128067,4802.8310657626189,4466.427888316568,5239597.6357917674,602936129313.92249,776489.6195789886,7.7365469976139138,17822.503453002384,12893318.392115001,3590.7267220041963
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold1_L1_H50,from_,-03103-03100-03104-03200-03230-03240,101.95281195640564,367,40,500,35,1,50,2,3209204.8929700274,897662.61245975993,29873.167002724793,4855.9418752371257,5955.9770922046155,5575452.4370922046,699551295796.21997,836391.8314977855,82.602093051547854,17981.067680725835,12591799.611615017,3548.492583001269
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold2_L1_H50,from_,-03103-03100-03104-03200-03230-03240,97.65335893630981,367,40,500,35,1,50,2,3229344.5839237054,1107573.1454435005,29930.309673024523,5469.9392954648783,274.88017119513825,6366783.6401711944,874043631564.34192,934903.0065008573,101.51749528074652,17433.142718919444,11471997.3050144,3387.033702964055
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold3_L1_H50,from_,-03103-03100-03104-03200-03230-03240,97.84232687950134,367,40,500,35,1,50,2,3227347.2644141689,878435.85135361936,30056.097547683927,5395.2173439953522,7069.918988621328,4542963.0989886215,630779646680.43115,794216.372709875,2.0118723154810141,20990.428127684514,11498431.073206276,3390.9336580367176
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold4_L1_H50,from_,-03103-03100-03104-03200-03230-03240,101.82921099662781,367,40,500,35,1,50,2,3205806.7896730243,893537.99458910117,30035.045803814715,5476.3223719068546,5398.3951549376361,5678784.4951549377,651329238057.37122,807049.7122590226,33.922195170431223,21656.942195170428,11412508.459479189,3378.240438376047
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold5_L1_H50,from_,-03103-03100-03104-03200-03230-03240,97.9830539226532,367,40,500,35,1,50,2,3253010.951362398,846826.08147206507,30023.85741144414,5951.3870936532239,3844.0234206090681,5554056.3281554785,617445786311.63074,785777.1861740648,15.343208043483173,22951.260890110625,15348504.485585876,3917.71674391933
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold6_L1_H50,from_,-03103-03100-03104-03200-03230-03240,101.15451097488403,367,40,500,35,1,50,2,3230685.6541416892,898762.17363402143,30187.372261580378,4949.5873567454892,757.95198301086202,5072785.3280169889,603197295963.25415,776657.7727437319,44.016940242123383,17179.003059757873,14888658.357072547,3858.5824284408577
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold7_L1_H50,from_,-03103-03100-03104-03200-03230-03240,108.73521208763123,367,40,500,35,1,50,2,3227569.3897547685,874352.09242463182,30123.590163487737,5297.3295341673356,3361.4531155074947,5133093.4431155082,604083731200.15845,777228.2362344785,26.706096935333335,18818.295126992845,19740214.195639674,4442.996083234789
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold8_L1_H50,from_,-03103-03100-03104-03200-03230-03240,118.37097597122192,367,40,500,35,1,50,2,3224711.1542234328,1126588.5449935542,30052.629727520434,5015.5648485423171,2413.0950843621977,4649469.9839375038,690033107374.96545,830682.314350658,6.0234771942959924,19889.401707520326,11550551.334999351,3398.6102063931003
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold9_L1_H50,from_,-03103-03100-03104-03200-03230-03240,114.29837012290955,367,40,500,35,1,50,2,3234248.9532697545,924912.35898843629,29868.565585831064,4946.3607847089479,12169.688153187279,5091009.6881531868,625519971225.42188,790898.2053497288,9.5833961179814651,17250.076603882015,14719346.598624563,3836.580065452116
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold0_L1_H51,from_,-03103-03100-03104-03200-03230-03240,100.36414098739624,367,40,500,35,1,51,2,3216795.267356948,1134662.3810021593,29902.744959128067,5496.8503836893642,1699.2019415837713,6412047.8719415832,865795445417.78589,930481.2977259596,11.099568468063808,22462.543945571946,12831763.851991596,3582.145146695147
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold1_L1_H51,from_,-03103-03100-03104-03200-03230-03240,109.01361918449402,367,40,500,35,1,51,2,3209204.8929700274,918664.86246852006,29873.167002724793,5137.2138865235202,7507.4597137938254,5302522.7265171278,631806642804.97278,794862.6565671411,6.6849500324715336,20376.230052386712,11331806.064310424,3366.2748052276456
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold2_L1_H51,from_,-03103-03100-03104-03200-03230-03240,105.73785209655762,367,40,500,35,1,51,2,3229344.5839237054,1222433.6253469712,29930.309673024523,4879.8087726403028,15350.265630939044,4095576.6566884895,687884765195.3905,829388.1872774597,9.7111206377594499,14963.078879362241,11306185.095299924,3362.4671143819273
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold3_L1_H51,from_,-03103-03100-03104-03200-03230-03240,99.08543705940247,367,40,500,35,1,51,2,3227347.2644141689,870963.85899158916,30056.097547683927,5151.2680780160199,296.37625704845414,4063429.8362570484,560345054692.17078,748561.9912152706,17.455054140842549,20352.845054140838,11686178.160445159,3418.5052523647173
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold4_L1_H51,from_,-03103-03100-03104-03200-03230-03240,97.81050276756287,367,40,500,35,1,51,2,3205806.7896730243,1008429.1806150379,30035.045803814715,5093.9029956069508,793.78298794245347,4973651.3000096027,642995281006.51782,801869.8653812336,10.978990453491861,17159.132882050384,16658522.527462624,4081.485333486159
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold5_L1_H51,from_,-03103-03100-03104-03200-03230-03240,98.13167190551758,367,40,500,35,1,51,2,3253010.951362398,1014496.8333520623,30023.85741144414,5317.7025413590727,1803.3672217461281,6112067.6327782534,799071131789.52966,893907.787072878,5.67567093910111,20922.31517175656,10613508.629419142,3257.8380299547034
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold6_L1_H51,from_,-03103-03100-03104-03200-03230-03240,115.50658082962036,367,40,500,35,1,51,2,3230685.6541416892,857595.26875861466,30187.372261580378,4939.3226413656166,4966.2576581486501,5313873.7423418518,595179993877.16602,771479.09490612,10.921317018612172,19324.401317018608,10845586.317450676,3293.2637789054606
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold7_L1_H51,from_,-03103-03100-03104-03200-03230-03240,115.04140901565552,367,40,500,35,1,51,2,3227569.3897547685,1073366.103137994,30123.590163487737,4941.4443694927759,282.80776710668579,4668039.6922328938,621019080100.70752,788047.6382178349,75.287432573466504,17928.307432573463,13291665.912519835,3645.7737056103515
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold8_L1_H51,from_,-03103-03100-03104-03200-03230-03240,117.76833295822144,367,40,500,35,1,51,2,3224711.1542234328,1522733.8202904551,30052.629727520434,5022.6253451249122,3790.5076027410105,4098422.2349254498,769844393274.86633,877407.769098762,7.8043873839123989,17225.215612616084,16215606.008843988,4026.8605648624075
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold9_L1_H51,from_,-03103-03100-03104-03200-03230-03240,118.66828513145447,367,40,500,35,1,51,2,3234248.9532697545,877985.81710806827,29868.565585831064,4912.9809438382545,1417.6412713369355,5259687.5872132648,629963237365.81836,793702.2346987681,73.630801001119835,19420.010801001117,12154814.413695894,3486.3755411165753
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold0_L1_H52,from_,-03103-03100-03104-03200-03230-03240,117.0376980304718,367,40,500,35,1,52,2,3216795.267356948,866771.61713901744,29902.744959128067,4926.1217729514256,3126.6413713474758,5337621.4302720316,621939569449.84326,788631.4535002032,4.7878923442549421,17874.886017242003,14603287.858238291,3821.424846603462
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold1_L1_H52,from_,-03103-03100-03104-03200-03230-03240,117.55791807174683,367,40,500,35,1,52,2,3209204.8929700274,881410.90379361156,29873.167002724793,5547.5271213818633,5943.3540925341658,5414877.4559074659,644238918074.84937,802644.9514417002,1.4122736318240641,18937.102273631826,20436985.16586519,4520.728388862262
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold2_L1_H52,from_,-03103-03100-03104-03200-03230-03240,105.93828105926514,367,40,500,35,1,52,2,3229344.5839237054,869057.13277148129,29930.309673024523,4859.8859323473671,743.38770531211048,5467424.8522946881,655868839727.96326,809857.2959033976,9.2553675973904319,16090.455367597389,12091542.369315667,3477.28951473927
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold3_L1_H52,from_,-03103-03100-03104-03200-03230-03240,114.98257088661194,367,40,500,35,1,52,2,3227347.2644141689,876079.02411504451,30056.097547683927,5004.6209569223929,246.51841502357274,4018094.9038749565,565727890322.91748,752148.8485153171,47.609440669846663,18223.355679133892,11709935.946531482,3421.978367338327
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold4_L1_H52,from_,-03103-03100-03104-03200-03230-03240,119.08026504516602,367,40,500,35,1,52,2,3205806.7896730243,874653.61563197535,30035.045803814715,4928.5568807922664,4053.9158820761368,5485823.005882076,628817908844.45276,792980.3962548209,43.152093174026959,19566.172093174024,11213726.967907252,3348.6903362220955
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold5_L1_H52,from_,-03103-03100-03104-03200-03230-03240,118.30690002441406,367,40,500,35,1,52,2,3253010.951362398,985495.74075156858,30023.85741144414,4892.1542749173441,8163.0388315236196,4909538.2211684762,607024292586.59253,779117.6371938916,21.084506497863913,18113.355493502131,13207328.958477961,3634.1888996690805
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold6_L1_H52,from_,-03103-03100-03104-03200-03230-03240,116.05595993995667,367,40,500,35,1,52,2,3230685.6541416892,854834.39900209324,30187.372261580378,5012.665017562349,1958.8473212239332,5614058.7073212238,652901771275.5896,808023.372976048,77.044608280426473,17384.964608280425,14179103.227665624,3765.515001651915
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold7_L1_H52,from_,-03103-03100-03104-03200-03230-03240,116.16988396644592,367,40,500,35,1,52,2,3227569.3897547685,1019557.4303906239,30123.590163487737,4953.8811988205944,2365.0283671100624,4851398.8916328903,623682024388.67334,789735.414166462,60.896430683267681,19214.463569316729,12285459.944512399,3505.0620457436125
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold8_L1_H52,from_,-03103-03100-03104-03200-03230-03240,114.56442713737488,367,40,500,35,1,52,2,3224711.1542234328,862447.41703863419,30052.629727520434,5107.0240978223728,4076.0766290389001,5340772.0741166938,617427658232.27722,785765.6509623446,8.7641385052811529,20643.086456715871,10651765.808229545,3263.7043077199173
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold9_L1_H52,from_,-03103-03100-03104-03200-03230-03240,107.04707098007202,367,40,500,35,1,52,2,3234248.9532697545,897970.07815576054,29868.565585831064,4930.9759056678013,727.4217887930572,4546800.8878672179,603243793923.27966,776687.7068186927,1.886781092871388,18021.133218907125,13245682.765614429,3639.4618785768907
29-09-2016,from_-03103-03100-03104-03200-03230-03240_N412_E500_10fold0_L1_H50,from_,-03103-03100-03104-03200-03230-03240,111.21507000923157,371,41,500,45,1,50,4,3194411.5309164422,916109.81899916078,1143756.3573854447,422984.41951766954,2550.3189867874607,4625449.6810132125,605126691394.21692,777898.8953547992,1373.0249304848257,2252924.7749304851,135558211778.78323,368182.3078025114
29-09-2016,from_-03103-03100-03104-03200-03230-03240_N412_E500_10fold1_L1_H50,from_,-03103-03100-03104-03200-03230-03240,115.9040219783783,371,41,500,45,1,50,4,3197701.9352291105,846983.0893754022,1140820.8210781671,408138.65368206042,3929.5199812394567,5718929.519981239,567188778529.30005,753119.3653925651,1624.2048523226986,2194445.7951476774,109554957072.63188,330990.87158505124
29-09-2016,from_-03103-03100-03104-03200-03230-03240_N412_E500_10fold2_L1_H50,from_,-03103-03100-03104-03200-03230-03240,109.49334192276001,371,41,500,45,1,50,4,3219188.4581401618,1041862.0532038278,1147443.1051482479,493370.0918337403,6601.2760530309752,6105161.9377959743,808388715752.22925,899104.3964703038,3245.8037850327091,2398210.9762149677,172513971256.95248,415348.0122222237
29-09-2016,from_-03103-03100-03104-03200-03230-03240_N412_E500_10fold3_L1_H50,from_,-03103-03100-03104-03200-03230-03240,111.03784704208374,371,41,500,45,1,50,4,3218218.1983827492,952837.12478445831,1146557.9676280324,433255.93395759264,1155.1889709597453,5990915.1889709597,662799521940.40234,814125.0038786442,301.05200945073739,2266434.2020094511,132322718649.52013,363761.89829271584
29-09-2016,from_-03103-03100-03104-03200-03230-03240_N412_E500_10fold4_L1_H50,from_,-03103-03100-03104-03200-03230-03240,107.74458813667297,371,41,500,45,1,50,4,3217336.0592183289,968964.58854086511,1149409.036199461,423046.4508742583,1987.165174480062,5989841.2600357849,740196151109.85474,860346.5296668864,4289.1396250752732,2203254.8603749247,123115622295.76846,350878.35826076317
29-09-2016,from_-03103-03100-03104-03200-03230-03240_N412_E500_10fold5_L1_H50,from_,-03103-03100-03104-03200-03230-03240,107.24699997901917,371,41,500,45,1,50,4,3189724.8462803233,876205.18448132416,1139611.4393800539,407505.94645755133,422.65534696169198,5603577.3446530383,590069565326.47705,768159.8566226154,1565.5689884378808,2174803.8010115623,125114045929.77132,353714.6391227981
29-09-2016,from_-03103-03100-03104-03200-03230-03240_N412_E500_10fold6_L1_H50,from_,-03103-03100-03104-03200-03230-03240,108.79193806648254,371,41,500,45,1,50,4,3226805.7853638809,868924.29231259262,1161707.4870350405,403327.40146138147,2317.4878762587905,5293538.6979269125,587605606828.21863,766554.3730409596,407.41030684905127,1920463.0996931512,104713498430.416,323594.6514243027
29-09-2016,from_-03103-03100-03104-03200-03230-03240_N412_E500_10fold7_L1_H50,from_,-03103-03100-03104-03200-03230-03240,113.03035020828247,371,41,500,45,1,50,4,3262705.9783557951,947608.86305097246,1165185.5273315364,445204.63982143701,991.65781649295241,5009721.058805218,579650986858.82117,761348.1377522514,787.59984807437286,1787458.6201519258,106448030051.408,326263.7430843458
29-09-2016,from_-03103-03100-03104-03200-03230-03240_N412_E500_10fold8_L1_H50,from_,-03103-03100-03104-03200-03230-03240,112.92026114463806,371,41,500,45,1,50,4,3221404.0915633426,926967.98067388393,1151640.7990026954,413987.95413290634,5001.3567521180958,5882998.6432478819,670355250448.28198,818752.2521790593,1291.4940129509196,2155687.5259870496,124021949183.549,352167.5016005154
29-09-2016,from_-03103-03100-03104-03200-03230-03240_N412_E500_10fold9_L1_H50,from_,-03103-03100-03104-03200-03230-03240,111.40163087844849,371,41,500,45,1,50,4,3224323.2290296499,1138479.0721376524,1155441.5465768194,638360.13121210947,2144.8817324284464,4569228.746885051,637208398022.86646,798253.3420054478,869.87109344173223,1483388.0589065584,133463250526.67914,365326.22480008076
